time,state,accel,vel,alt,roll,s1,s2,s3,ax,ay,az,gx,gy,gz,baro,temp
9672,1,0.95825195,0.014341054,36.184647,-0.30517578,90,90,90,-0.041748047,-0.15881348,0.99157715,-0.30517578,0.3662109,-0.061035153,36.403854,27.40798
9734,1,0.9597168,0.012787492,36.17855,-0.3662109,90,90,90,-0.040283203,-0.16101074,0.9914551,-0.3662109,0.42724606,-0.061035153,35.934734,27.428123
9796,1,0.95983887,0.013403589,36.18209,-0.30517578,90,90,90,-0.040161133,-0.1595459,0.99243164,-0.30517578,0.3662109,0.0,36.320354,27.39791
9858,1,0.95910645,0.014984275,36.190006,-0.24414061,90,90,90,-0.040893555,-0.16259766,0.98986816,-0.24414061,0.30517578,-0.122070305,36.49819,27.428123
9920,1,0.95825195,0.012667744,36.18064,-0.3662109,90,90,90,-0.041748047,-0.15917969,0.9918213,-0.3662109,0.3662109,-0.122070305,35.82893,27.428123
9982,1,0.9589844,0.011646612,36.17697,-0.24414061,90,90,90,-0.041015625,-0.16149902,0.9906006,-0.24414061,0.3662109,-0.122070305,36.045002,27.40798
10044,1,0.95983887,0.013771789,36.186966,-0.30517578,90,90,90,-0.040161133,-0.16113281,0.9914551,-0.30517578,0.42724606,-0.061035153,36.546635,27.428123
10106,1,0.95861816,0.012775313,36.183537,-0.24414061,90,90,90,-0.041381836,-0.16125488,0.99316406,-0.24414061,0.3662109,-0.18310545,36.0654,27.428123
10168,1,0.9584961,0.012273729,36.18217,-0.3662109,90,90,90,-0.041503906,-0.1607666,0.99157715,-0.3662109,0.3662109,0.0,36.134872,27.428123
10230,1,0.95947266,0.013148182,36.18672,-0.3662109,90,90,90,-0.040527344,-0.16088867,0.9918213,-0.3662109,0.3662109,-0.122070305,36.347126,27.428123
10292,1,0.9592285,0.011678334,36.181152,-0.3662109,90,90,90,-0.040771484,-0.16186523,0.9918213,-0.3662109,0.42724606,-0.061035153,35.985725,27.39791
10354,1,0.95825195,0.013351707,36.189102,-0.3662109,90,90,90,-0.041748047,-0.15917969,0.98986816,-0.3662109,0.42724606,-0.18310545,36.465046,27.428123
10416,1,0.9592285,0.012986424,36.188366,-0.42724606,90,90,90,-0.040771484,-0.15979004,0.9914551,-0.42724606,0.48828122,-0.122070305,36.163555,27.428123
10478,1,0.958374,0.012718062,36.18801,-0.3662109,90,90,90,-0.041625977,-0.16052246,0.99157715,-0.3662109,0.3662109,-0.061035153,36.175667,27.40798
10540,1,0.95861816,0.012867654,36.189453,-0.3662109,90,90,90,-0.041381836,-0.15893555,0.9923096,-0.3662109,0.42724606,-0.122070305,36.24068,27.428123
10602,1,0.9584961,0.012665624,36.189358,-0.30517578,90,90,90,-0.041503906,-0.15979004,0.9920654,-0.30517578,0.42724606,-0.122070305,36.185863,27.428123
10664,1,0.9595947,0.013067679,36.19194,-0.42724606,90,90,90,-0.040405273,-0.16064453,0.99157715,-0.42724606,0.42724606,-0.061035153,36.28785,27.428123
10726,1,0.95825195,0.011909347,36.18753,-0.30517578,90,90,90,-0.041748047,-0.16027832,0.99243164,-0.30517578,0.42724606,-0.122070305,36.022694,27.40798
10788,1,0.9595947,0.010046445,36.179897,-0.3662109,90,90,90,-0.040405273,-0.16137695,0.991333,-0.3662109,0.30517578,-0.061035153,35.896492,27.387838
10850,1,0.9595947,0.011470584,36.18684,-0.30517578,90,90,90,-0.040405273,-0.15881348,0.9918213,-0.30517578,0.42724606,-0.061035153,36.437,27.428123
10912,1,0.95788574,0.0130908685,36.1947,-0.30517578,90,90,90,-0.042114258,-0.16259766,0.9914551,-0.30517578,0.42724606,-0.061035153,36.47142,27.428123
10974,1,0.95861816,0.012360163,36.192314,-0.24414061,90,90,90,-0.041381836,-0.15930176,0.99365234,-0.24414061,0.3662109,-0.122070305,36.110653,27.40798
11036,1,0.9576416,0.011729542,36.19031,-0.30517578,90,90,90,-0.0423584,-0.16259766,0.99035645,-0.30517578,0.3662109,0.0,36.12085,27.428123
11098,1,0.95874023,0.012610479,36.194927,-0.30517578,90,90,90,-0.041259766,-0.1595459,0.9902344,-0.30517578,0.48828122,-0.122070305,36.357327,27.428123
11160,1,0.9571533,0.012940959,36.19717,-0.30517578,90,90,90,-0.04284668,-0.16247559,0.9906006,-0.30517578,0.3662109,-0.061035153,36.275738,27.428123
11222,1,0.95983887,0.0123269325,36.195232,-0.3662109,90,90,90,-0.040161133,-0.1586914,0.9908447,-0.3662109,0.42724606,-0.122070305,36.126587,27.428123
11284,1,0.95825195,0.011164941,36.190784,-0.24414061,90,90,90,-0.041748047,-0.16223145,0.9920654,-0.24414061,0.3662109,-0.122070305,36.03098,27.39791
11346,1,0.9595947,0.010383427,36.18798,-0.42724606,90,90,90,-0.040405273,-0.15905762,0.9916992,-0.42724606,0.42724606,-0.122070305,36.087708,27.428123
11408,1,0.9592285,0.009712628,36.185616,-0.30517578,90,90,90,-0.040771484,-0.16015625,0.9926758,-0.30517578,0.3662109,-0.122070305,36.100456,27.428123
11470,1,0.9571533,0.008743915,36.181854,-0.3662109,90,90,90,-0.04284668,-0.16003418,0.9906006,-0.3662109,0.3662109,0.0,36.045002,27.39791
11532,1,0.95910645,0.009204575,36.18447,-0.30517578,90,90,90,-0.040893555,-0.1595459,0.99157715,-0.30517578,0.3662109,-0.122070305,36.279564,27.428123
11594,1,0.9581299,0.011439431,36.19518,-0.30517578,90,90,90,-0.041870117,-0.16040039,0.99108887,-0.30517578,0.42724606,-0.122070305,36.58743,27.438194
11656,1,0.958374,0.0105950795,36.192127,-0.3662109,90,90,90,-0.041625977,-0.15930176,0.99194336,-0.3662109,0.3662109,-0.061035153,36.085796,27.428123
11718,1,0.9597168,0.009953842,36.189922,-0.24414061,90,90,90,-0.040283203,-0.16088867,0.9916992,-0.24414061,0.3662109,0.0,36.112564,27.428123
11780,1,0.95983887,0.010079936,36.191105,-0.3662109,90,90,90,-0.040161133,-0.16125488,0.99035645,-0.3662109,0.3662109,-0.061035153,36.233032,27.40798
11842,1,0.9589844,0.009571502,36.189423,-0.30517578,90,90,90,-0.041015625,-0.16015625,0.9916992,-0.30517578,0.42724606,-0.122070305,36.128498,27.438194
11904,1,0.9584961,0.009620317,36.19024,-0.30517578,90,90,90,-0.041503906,-0.16210938,0.9916992,-0.30517578,0.42724606,-0.122070305,36.220284,27.438194
11966,1,0.9595947,0.0088727735,36.187378,-0.30517578,90,90,90,-0.040405273,-0.15991211,0.9914551,-0.30517578,0.3662109,-0.122070305,36.08006,27.39791
12028,1,0.9588623,0.007142204,36.179905,-0.24414061,90,90,90,-0.041137695,-0.16027832,0.9916992,-0.24414061,0.3662109,-0.061035153,35.898403,27.438194
12090,1,0.9589844,0.0063202656,36.176582,-0.30517578,90,90,90,-0.041015625,-0.15966797,0.9916992,-0.30517578,0.3662109,-0.18310545,36.0552,27.428123
12152,1,0.9589844,0.00532196,36.172394,-0.3662109,90,90,90,-0.041015625,-0.16125488,0.9925537,-0.3662109,0.3662109,-0.122070305,36.018867,27.428123
12214,1,0.95861816,0.005068529,36.171562,-0.3662109,90,90,90,-0.041381836,-0.16027832,0.9926758,-0.3662109,0.42724606,-0.122070305,36.141247,27.428123
12276,1,0.9592285,0.0060498626,36.17642,-0.30517578,90,90,90,-0.040771484,-0.1607666,0.9906006,-0.30517578,0.42724606,-0.061035153,36.357327,27.40798
12338,1,0.9592285,0.005149429,36.17263,-0.42724606,90,90,90,-0.040771484,-0.16101074,0.991333,-0.42724606,0.3662109,-0.122070305,36.03289,27.438194
12400,1,0.95739746,0.0059828814,36.176804,-0.30517578,90,90,90,-0.04260254,-0.15979004,0.99194336,-0.30517578,0.30517578,-0.061035153,36.330555,27.428123
12462,1,0.9581299,0.006619652,36.180122,-0.30517578,90,90,90,-0.041870117,-0.16015625,0.9909668,-0.30517578,0.42724606,-0.122070305,36.301872,27.39791
12524,1,0.9597168,0.0058665327,36.177032,-0.30517578,90,90,90,-0.040283203,-0.16015625,0.9925537,-0.30517578,0.42724606,-0.122070305,36.063484,27.40798
12586,1,0.9592285,0.0051561934,36.174088,-0.3662109,90,90,90,-0.040771484,-0.15942383,0.99108887,-0.3662109,0.42724606,-0.122070305,36.0654,27.428123
12648,1,0.95825195,0.0043616737,36.170696,-0.3662109,90,90,90,-0.041748047,-0.15966797,0.9921875,-0.3662109,0.48828122,-0.061035153,36.045002,27.428123
12710,1,0.95910645,0.0042174105,36.17029,-0.24414061,90,90,90,-0.040893555,-0.16113281,0.99157715,-0.24414061,0.3662109,-0.061035153,36.15527,27.428123
12772,1,0.95861816,0.0031853118,36.165672,-0.3662109,90,90,90,-0.041381836,-0.15991211,0.9923096,-0.3662109,0.30517578,-0.061035153,35.99019,27.39791
12834,1,0.9592285,0.002369673,36.16202,-0.30517578,90,90,90,-0.040771484,-0.15979004,0.9923096,-0.30517578,0.42724606,-0.122070305,36.024605,27.428123
12896,1,0.958374,0.0029177787,36.164757,-0.30517578,90,90,90,-0.041625977,-0.16064453,0.9914551,-0.30517578,0.42724606,-0.122070305,36.267452,27.428123
12958,1,0.95861816,0.0022839364,36.16193,-0.30517578,90,90,90,-0.041381836,-0.16101074,0.99157715,-0.30517578,0.42724606,-0.122070305,36.0552,27.39791
13020,1,0.9595947,0.0029231713,36.165115,-0.3662109,90,90,90,-0.040405273,-0.16064453,0.99194336,-0.3662109,0.48828122,-0.061035153,36.285934,27.428123
13082,1,0.9593506,0.0027335116,36.16439,-0.3662109,90,90,90,-0.040649414,-0.16027832,0.99121094,-0.3662109,0.3662109,-0.061035153,36.136787,27.428123
13144,1,0.9597168,0.001979754,36.160923,-0.3662109,90,90,90,-0.040283203,-0.16113281,0.9920654,-0.3662109,0.3662109,-0.061035153,36.026516,27.428123
13206,1,0.9592285,0.003433245,36.168068,-0.30517578,90,90,90,-0.040771484,-0.15991211,0.991333,-0.30517578,0.42724606,-0.061035153,36.44465,27.40798
13268,1,0.958374,0.0032644374,36.167473,-0.30517578,90,90,90,-0.041625977,-0.1607666,0.9923096,-0.30517578,0.42724606,-0.122070305,36.145073,27.387838
13330,1,0.958374,0.0038110625,36.17032,-0.3662109,90,90,90,-0.041625977,-0.16003418,0.9916992,-0.3662109,0.42724606,-0.122070305,36.279564,27.428123
13392,1,0.9595947,0.0034718092,36.168907,-0.3662109,90,90,90,-0.040405273,-0.16015625,0.9908447,-0.3662109,0.3662109,-0.061035153,36.114475,27.428123
13454,1,0.9589844,0.0024127979,36.16394,-0.30517578,90,90,90,-0.041015625,-0.16027832,0.99108887,-0.30517578,0.3662109,-0.061035153,35.96979,27.40798
13516,1,0.95861816,0.0031497795,36.167683,-0.3662109,90,90,90,-0.041381836,-0.15979004,0.99072266,-0.3662109,0.3662109,-0.061035153,36.31207,27.428123
13578,1,0.95874023,0.0032770212,36.1685,-0.42724606,90,90,90,-0.041259766,-0.1607666,0.991333,-0.42724606,0.3662109,-0.061035153,36.199886,27.428123
13640,1,0.958374,0.003941062,36.171978,-0.30517578,90,90,90,-0.041625977,-0.16015625,0.99121094,-0.30517578,0.3662109,-0.122070305,36.308247,27.428123
13702,1,0.9595947,0.0040968927,36.172993,-0.30517578,90,90,90,-0.040405273,-0.16003418,0.99194336,-0.30517578,0.3662109,-0.122070305,36.212635,27.40798
13764,1,0.95910645,0.0038680213,36.172104,-0.3662109,90,90,90,-0.040893555,-0.16174316,0.99157715,-0.3662109,0.3662109,-0.122070305,36.136787,27.40798
13826,1,0.95861816,0.0045027696,36.17554,-0.3662109,90,90,90,-0.041381836,-0.16064453,0.99035645,-0.3662109,0.30517578,-0.122070305,36.31462,27.428123
13888,1,0.9589844,0.0057594404,36.182163,-0.30517578,90,90,90,-0.041015625,-0.16088867,0.991333,-0.30517578,0.42724606,-0.061035153,36.449112,27.428123
13950,1,0.95874023,0.005493918,36.18119,-0.3662109,90,90,90,-0.041259766,-0.16052246,0.99121094,-0.3662109,0.42724606,-0.122070305,36.143158,27.39791
14012,1,0.9580078,0.0059931087,36.18405,-0.3662109,90,90,90,-0.041992188,-0.1619873,0.9920654,-0.3662109,0.42724606,-0.122070305,36.298046,27.428123
14074,1,0.958374,0.0057016374,36.182945,-0.30517578,90,90,90,-0.041625977,-0.16052246,0.99121094,-0.30517578,0.42724606,0.0,36.1387,27.428123
14136,1,0.9588623,0.0055502886,36.182526,-0.30517578,90,90,90,-0.041137695,-0.16040039,0.99121094,-0.30517578,0.30517578,-0.061035153,36.16547,27.438194
14198,1,0.9593506,0.0040161163,36.174957,-0.30517578,90,90,90,-0.040649414,-0.16064453,0.99108887,-0.30517578,0.3662109,-0.122070305,35.861435,27.428123
14260,1,0.9584961,0.0042339526,36.176315,-0.30517578,90,90,90,-0.041503906,-0.16088867,0.99157715,-0.30517578,0.42724606,-0.122070305,36.230484,27.428123
14322,1,0.95861816,0.006691554,36.189198,-0.3662109,90,90,90,-0.041381836,-0.16027832,0.99194336,-0.3662109,0.3662109,-0.18310545,36.709816,27.428123
14384,1,0.9584961,0.0059205713,36.18576,-0.30517578,90,90,90,-0.041503906,-0.1607666,0.9916992,-0.30517578,0.3662109,-0.122070305,36.057114,27.428123
14446,1,0.95861816,0.0058807,36.18593,-0.30517578,90,90,90,-0.041381836,-0.16015625,0.9908447,-0.30517578,0.42724606,-0.122070305,36.192238,27.39791
14508,1,0.95739746,0.0059942007,36.186867,-0.24414061,90,90,90,-0.04260254,-0.16113281,0.9908447,-0.24414061,0.3662109,-0.122070305,36.222836,27.428123
14570,1,0.9589844,0.005897551,36.186745,-0.3662109,90,90,90,-0.041015625,-0.16101074,0.9906006,-0.3662109,0.42724606,-0.122070305,36.18204,27.428123
14632,1,0.95910645,0.0049865,36.182407,-0.30517578,90,90,90,-0.040893555,-0.16064453,0.9906006,-0.30517578,0.30517578,-0.061035153,36.00867,27.428123
14694,1,0.95874023,0.004903457,36.18229,-0.24414061,90,90,90,-0.041259766,-0.15856934,0.9908447,-0.24414061,0.42724606,-0.122070305,36.177578,27.428123
14756,1,0.95825195,0.0047115483,36.181595,-0.24414061,90,90,90,-0.041748047,-0.1628418,0.99121094,-0.24414061,0.3662109,-0.061035153,36.15336,27.40798
14818,1,0.9584961,0.005739103,36.18728,-0.30517578,90,90,90,-0.041503906,-0.15893555,0.9923096,-0.30517578,0.3662109,-0.061035153,36.42234,27.428123
14880,1,0.9577637,0.0060414746,36.189213,-0.30517578,90,90,90,-0.042236328,-0.16235352,0.9926758,-0.30517578,0.3662109,-0.122070305,36.267452,27.40798
14942,1,0.960083,0.0058533247,36.1886,-0.3662109,90,90,90,-0.039916992,-0.16088867,0.9914551,-0.3662109,0.3662109,-0.122070305,36.163555,27.39791
15004,1,0.9576416,0.0065412684,36.192608,-0.24414061,90,90,90,-0.0423584,-0.16052246,0.9914551,-0.24414061,0.3662109,-0.122070305,36.359238,27.40798
15066,1,0.9584961,0.0073844776,36.197483,-0.42724606,90,90,90,-0.041503906,-0.16064453,0.99157715,-0.42724606,0.3662109,-0.061035153,36.39812,27.40798
15128,1,0.95947266,0.0058412375,36.18978,-0.30517578,90,90,90,-0.040527344,-0.16040039,0.99157715,-0.30517578,0.3662109,-0.122070305,35.87801,27.428123
15190,1,0.9588623,0.0064961156,36.193558,-0.3662109,90,90,90,-0.041137695,-0.15881348,0.9926758,-0.3662109,0.42724606,-0.122070305,36.34075,27.428123
15252,1,0.9589844,0.005645623,36.18952,-0.24414061,90,90,90,-0.041015625,-0.15844727,0.9920654,-0.24414061,0.3662109,-0.061035153,36.03289,27.428123
15314,1,0.95947266,0.0054025888,36.188606,-0.42724606,90,90,90,-0.040527344,-0.15966797,0.9920654,-0.42724606,0.42724606,-0.061035153,36.15336,27.428123
15376,1,0.9595947,0.006965491,36.197144,-0.24414061,90,90,90,-0.040405273,-0.16259766,0.9916992,-0.24414061,0.48828122,-0.122070305,36.53261,27.40798
15438,1,0.95788574,0.0064375303,36.194843,-0.3662109,90,90,90,-0.042114258,-0.15893555,0.99108887,-0.3662109,0.3662109,-0.061035153,36.108105,27.39791
15500,1,0.9584961,0.008420962,36.20554,-0.30517578,90,90,90,-0.041503906,-0.16174316,0.99157715,-0.30517578,0.42724606,-0.122070305,36.61229,27.40798
15562,1,0.9604492,0.008789279,36.207935,-0.48828122,90,90,90,-0.03955078,-0.15930176,0.99194336,-0.48828122,0.42724606,-0.061035153,36.294224,27.40798
15624,1,0.9609375,0.008107419,36.20499,-0.18310545,90,90,90,-0.0390625,-0.16174316,0.98913574,-0.18310545,0.42724606,-0.122070305,36.097904,27.40798
15686,1,0.9581299,0.008651887,36.208282,-0.18310545,90,90,90,-0.041870117,-0.15759277,0.9923096,-0.18310545,0.3662109,-0.061035153,36.328644,27.40798
15748,1,0.9593506,0.009768481,36.214558,-0.24414061,90,90,90,-0.040649414,-0.16064453,0.99316406,-0.24414061,0.42724606,-0.122070305,36.44465,27.438194
15810,1,0.95910645,0.008968093,36.211075,-0.24414061,90,90,90,-0.040893555,-0.1619873,0.98986816,-0.24414061,0.3662109,-0.061035153,36.085796,27.40798
15872,1,0.95910645,0.0078082317,36.20571,-0.24414061,90,90,90,-0.040893555,-0.15856934,0.99194336,-0.24414061,0.3662109,-0.122070305,36.012497,27.428123
15934,1,0.95751953,0.00797007,36.207016,-0.24414061,90,90,90,-0.04248047,-0.16369629,0.9920654,-0.24414061,0.3662109,-0.122070305,36.25343,27.40798
15996,1,0.9616699,0.0075687184,36.205456,-0.30517578,90,90,90,-0.038330078,-0.15979004,0.99279785,-0.30517578,0.42724606,-0.061035153,36.148895,27.40798
16058,1,0.9580078,0.0071573625,36.203808,-0.24414061,90,90,90,-0.041992188,-0.16113281,0.9923096,-0.24414061,0.3662109,-0.122070305,36.143158,27.428123
16120,1,0.95861816,0.00698091,36.20334,-0.42724606,90,90,90,-0.041381836,-0.15820312,0.9923096,-0.42724606,0.3662109,-0.061035153,36.185863,27.428123
16182,1,0.9580078,0.005499499,36.196037,-0.30517578,90,90,90,-0.041992188,-0.1640625,0.9906006,-0.30517578,0.3662109,-0.18310545,35.91689,27.40798
16244,1,0.9589844,0.0068769036,36.20348,-0.3662109,90,90,90,-0.041015625,-0.16088867,0.99108887,-0.3662109,0.42724606,-0.061035153,36.479706,27.40798
16306,1,0.9576416,0.0070034284,36.20455,-0.30517578,90,90,90,-0.0423584,-0.1619873,0.9908447,-0.30517578,0.3662109,-0.122070305,36.24323,27.428123
16368,1,0.95996094,0.0077859415,36.20902,-0.42724606,90,90,90,-0.040039062,-0.1619873,0.99035645,-0.42724606,0.3662109,-0.061035153,36.37326,27.428123
16430,1,0.9577637,0.006401734,36.202374,-0.30517578,90,90,90,-0.042236328,-0.1607666,0.99121094,-0.30517578,0.42724606,-0.122070305,35.95959,27.40798
16492,1,0.9576416,0.0077604214,36.209694,-0.30517578,90,90,90,-0.0423584,-0.16027832,0.9916992,-0.30517578,0.48828122,-0.061035153,36.47142,27.428123
16554,1,0.9592285,0.006868333,36.205673,-0.3662109,90,90,90,-0.040771484,-0.1607666,0.99157715,-0.3662109,0.3662109,-0.122070305,36.0654,27.428123
16616,1,0.9581299,0.007248858,36.208015,-0.42724606,90,90,90,-0.041870117,-0.16137695,0.99072266,-0.42724606,0.42724606,-0.061035153,36.28976,27.40798
16678,1,0.95861816,0.0063847625,36.204086,-0.42724606,90,90,90,-0.041381836,-0.16101074,0.9920654,-0.42724606,0.42724606,-0.122070305,36.0654,27.40798
16740,1,0.9581299,0.005974708,36.202408,-0.24414061,90,90,90,-0.041870117,-0.16149902,0.9916992,-0.24414061,0.42724606,-0.122070305,36.143158,27.428123
16802,1,0.9593506,0.0063915653,36.2049,-0.3662109,90,90,90,-0.040649414,-0.15966797,0.99279785,-0.3662109,0.42724606,-0.122070305,36.294224,27.40798
16864,1,0.9592285,0.005389212,36.20017,-0.24414061,90,90,90,-0.040771484,-0.16210938,0.99194336,-0.24414061,0.3662109,-0.122070305,36.029068,27.40798
16926,1,0.95947266,0.0046952246,36.196968,-0.30517578,90,90,90,-0.040527344,-0.16040039,0.9914551,-0.30517578,0.48828122,-0.061035153,36.08197,27.39791
16988,1,0.95861816,0.0069548464,36.20878,-0.30517578,90,90,90,-0.041381836,-0.16027832,0.99194336,-0.30517578,0.3662109,-0.061035153,36.634598,27.428123
17050,1,0.95947266,0.0066421134,36.207653,-0.30517578,90,90,90,-0.040527344,-0.16064453,0.9909668,-0.30517578,0.3662109,-0.061035153,36.169292,27.428123
17112,1,0.9589844,0.0070993644,36.210358,-0.3662109,90,90,90,-0.041015625,-0.15966797,0.9906006,-0.3662109,0.30517578,-0.061035153,36.30442,27.428123
17174,1,0.9595947,0.007829536,36.214478,-0.30517578,90,90,90,-0.040405273,-0.16223145,0.99194336,-0.30517578,0.3662109,-0.122070305,36.359238,27.40798
17236,1,0.9602051,0.008181885,36.21674,-0.24414061,90,90,90,-0.039794922,-0.15966797,0.9921875,-0.24414061,0.3662109,-0.061035153,36.296135,27.428123
17298,1,0.95910645,0.008531379,36.21902,-0.30517578,90,90,90,-0.040893555,-0.1607666,0.9914551,-0.30517578,0.3662109,-0.122070305,36.299957,27.40798
17360,1,0.95947266,0.0068553067,36.210987,-0.3662109,90,90,90,-0.040527344,-0.16101074,0.9923096,-0.3662109,0.42724606,-0.18310545,35.922626,27.428123
17422,1,0.9592285,0.0076136137,36.21523,-0.30517578,90,90,90,-0.040771484,-0.16113281,0.9925537,-0.30517578,0.42724606,-0.122070305,36.36306,27.39791
17484,1,0.9592285,0.00812832,36.218292,-0.3662109,90,90,90,-0.040771484,-0.16101074,0.9916992,-0.3662109,0.42724606,-0.122070305,36.324818,27.428123
17546,1,0.9581299,0.009104078,36.22373,-0.30517578,90,90,90,-0.041870117,-0.16125488,0.99121094,-0.30517578,0.3662109,-0.122070305,36.414055,27.428123
17608,1,0.95910645,0.009157112,36.22456,-0.3662109,90,90,90,-0.040893555,-0.15942383,0.9925537,-0.3662109,0.42724606,-0.122070305,36.25343,27.40798
17670,1,0.95874023,0.00951662,36.22696,-0.30517578,90,90,90,-0.041259766,-0.16149902,0.9916992,-0.30517578,0.3662109,-0.061035153,36.31207,27.428123
17732,1,0.95861816,0.008795157,36.22385,-0.30517578,90,90,90,-0.041381836,-0.15930176,0.9921875,-0.30517578,0.30517578,-0.122070305,36.112564,27.428123
17794,1,0.95825195,0.006543705,36.21285,-0.24414061,90,90,90,-0.041748047,-0.16040039,0.9923096,-0.24414061,0.42724606,-0.061035153,35.816822,27.428123
17856,1,0.95751953,0.006378091,36.212425,-0.30517578,90,90,90,-0.04248047,-0.16052246,0.9920654,-0.30517578,0.3662109,-0.061035153,36.197975,27.428123
17918,1,0.9593506,0.004568763,36.203674,-0.3662109,90,90,90,-0.040649414,-0.1607666,0.991333,-0.3662109,0.3662109,-0.061035153,35.896492,27.387838
17980,1,0.95947266,0.003624912,36.199265,-0.3662109,90,90,90,-0.040527344,-0.16101074,0.993042,-0.3662109,0.3662109,-0.122070305,36.049465,27.40798
18042,1,0.95874023,0.004337913,36.203026,-0.30517578,90,90,90,-0.041259766,-0.16088867,0.9914551,-0.30517578,0.30517578,-0.18310545,36.330555,27.428123
18104,1,0.95910645,0.0043720924,36.203465,-0.3662109,90,90,90,-0.040893555,-0.16345215,0.9920654,-0.3662109,0.42724606,-0.122070305,36.218372,27.428123
18166,1,0.9589844,0.005330006,36.20855,-0.30517578,90,90,90,-0.041015625,-0.16088867,0.9906006,-0.30517578,0.42724606,0.0,36.38601,27.40798
18228,1,0.958374,0.0040162355,36.202297,-0.30517578,90,90,90,-0.041625977,-0.1628418,0.9921875,-0.30517578,0.3662109,-0.18310545,35.985725,27.428123
18290,1,0.95996094,0.0031814326,36.1984,-0.3662109,90,90,90,-0.040039062,-0.16040039,0.99035645,-0.3662109,0.42724606,-0.061035153,36.0654,27.40798
18352,1,0.9595947,0.0017494541,36.191486,-0.30517578,90,90,90,-0.040405273,-0.16259766,0.9897461,-0.30517578,0.42724606,0.0,35.95513,27.40798
18414,1,0.95788574,0.0021860374,36.19374,-0.3662109,90,90,90,-0.042114258,-0.16210938,0.9916992,-0.3662109,0.3662109,-0.061035153,36.269363,27.39791
18476,1,0.9564209,0.0035159173,36.20045,-0.3662109,90,90,90,-0.0435791,-0.16003418,0.99243164,-0.3662109,0.3662109,-0.122070305,36.428715,27.40798
18538,1,0.9580078,0.0020569998,36.193516,-0.3662109,90,90,90,-0.041992188,-0.16101074,0.9921875,-0.3662109,0.3662109,-0.061035153,35.961506,27.428123
18600,1,0.9577637,0.0024181355,36.195396,-0.42724606,90,90,90,-0.042236328,-0.15979004,0.9923096,-0.42724606,0.3662109,-0.18310545,36.25725,27.428123
18662,1,0.95825195,0.0013013785,36.190086,-0.3662109,90,90,90,-0.041748047,-0.15966797,0.99243164,-0.3662109,0.3662109,-0.061035153,36.012497,27.428123
18724,1,0.9593506,0.0010645326,36.189014,-0.3662109,90,90,90,-0.040649414,-0.15979004,0.9914551,-0.3662109,0.3662109,-0.122070305,36.15336,27.428123
18786,1,0.9581299,0.00017947044,36.184734,-0.30517578,90,90,90,-0.041870117,-0.15991211,0.9920654,-0.30517578,0.42724606,-0.122070305,36.039265,27.428123
18848,1,0.95983887,-0.000042909815,36.183655,-0.3662109,90,90,90,-0.040161133,-0.1595459,0.99194336,-0.3662109,0.3662109,-0.122070305,36.146984,27.40798
18910,1,0.9592285,-0.00013409018,36.1832,-0.3662109,90,90,90,-0.040771484,-0.16015625,0.99035645,-0.3662109,0.3662109,-0.061035153,36.16738,27.40798
18972,1,0.95996094,-0.0013223753,36.177246,-0.3662109,90,90,90,-0.040039062,-0.16088867,0.99108887,-0.3662109,0.3662109,-0.061035153,35.96533,27.428123
19034,1,0.9584961,-0.0008700979,36.179413,-0.30517578,90,90,90,-0.041503906,-0.15979004,0.991333,-0.30517578,0.3662109,-0.122070305,36.25534,27.428123
19096,1,0.95861816,-0.0005792063,36.180813,-0.24414061,90,90,90,-0.041381836,-0.15942383,0.99243164,-0.24414061,0.3662109,-0.18310545,36.230484,27.428123
19158,1,0.958374,0.0005450179,36.18644,-0.42724606,90,90,90,-0.041625977,-0.15734863,0.9916992,-0.42724606,0.3662109,-0.18310545,36.38983,27.428123
